Cluster ID,Link Score,source file,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2 
428,0.5238095,1,612,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Kiddie Kottage,1946 W 87th St ,,2337292,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
427,0.5238095,1,613,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Guadalupe Reyes Children & Family Center,1951 W 19th St ,,9972021,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
426,0.5238095,1,614,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Guadalupe Reyes Children & Family Center,1951 W 19th St ,,9972021,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
425,0.5238095,1,615,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Loop,2001 S Michigan Ave ,,2258828,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
424,0.5238095,1,616,CPS_Early_Childhood_Portal_scrape.csv, North Avenue Day Nursery - North Avenue Day Nursery,2001 W Pierce Ave ,,3424499,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
423,0.5238095,1,617,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center CTR 2020,2020 W Roosevelt Rd ,,2437300,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
422,0.5238095,1,618,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center CTR 2020,2020 W Roosevelt Rd ,,2437300,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
421,0.5238095,1,619,CPS_Early_Childhood_Portal_scrape.csv, Chase,2021 N. Point St. ,,5344185,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
419,0.5238095,1,620,CPS_Early_Childhood_Portal_scrape.csv, Lloyd,2103 N. Lamon ,,5343070,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
418,0.5238095,1,621,CPS_Early_Childhood_Portal_scrape.csv, Herbert,2131 W. Monroe ,,5347806,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
417,0.5238095,1,622,CPS_Early_Childhood_Portal_scrape.csv, Spencer,214 N. Lavergne ,,5346150,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
416,0.5238095,1,623,CPS_Early_Childhood_Portal_scrape.csv, First Church of Love And Faith - First Church of Love & Faith Church,2140 W 79th St ,,8739155,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
415,0.5238095,1,624,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
414,0.5238095,1,625,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
413,0.5238095,1,626,CPS_Early_Childhood_Portal_scrape.csv, First Church of Love And Faith - First Church of Love & Faith Annex,2141 W 79th St ,,2246800,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
412,0.5238095,1,627,CPS_Early_Childhood_Portal_scrape.csv, Paderewski,2221 S. Lawndale ,,5341821,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
411,0.5238095,1,628,CPS_Early_Childhood_Portal_scrape.csv, Ellington,224 N. Central ,,5346361,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
410,0.5238095,1,629,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Love Learning Center,228 E 61st St ,,7520243,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
408,0.5238095,1,630,CPS_Early_Childhood_Portal_scrape.csv, Claremont,2300 W. 64th St ,,5358110,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
407,0.5238095,1,631,CPS_Early_Childhood_Portal_scrape.csv, Pickard,2301 W. 21st Pl. ,,5357280,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
406,0.5238095,1,632,CPS_Early_Childhood_Portal_scrape.csv, Dett,2306 W. Maypole ,,5347160,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
405,0.5238095,1,633,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
404,0.5238095,1,634,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
403,0.5238095,1,635,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Bernard Gentry,2326 S Dearborn St ,,8428557,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
402,0.5238095,1,636,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Bernard Gentry,2326 S Dearborn St ,,8428557,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
401,0.5238095,1,637,CPS_Early_Childhood_Portal_scrape.csv, Chicago State University - Kenyatta's Day Care,2334 E 75th ,,2213777,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
400,0.5238095,1,638,CPS_Early_Childhood_Portal_scrape.csv, Cardenas,2345 S. Millard ,,5341465,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
399,0.5238095,1,639,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Hillard House / Henry Booth,2401 S Wabash Ave ,,7919710,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
397,0.5238095,1,640,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave ,,2775888,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
396,0.5238095,1,641,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave ,,2775888,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
395,0.5238095,1,642,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - High Ridge YMCA,2424 W Touhy Ave ,,2628300,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
394,0.5238095,1,643,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Carlos Cantu,2434 S Kildare Ave ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
393,0.5238095,1,644,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Carlos Cantu,2434 S Kildare Ave ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
392,0.5238095,1,645,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Wee Wee Center for Creative,2434 W 71st St ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
391,0.5238095,1,646,CPS_Early_Childhood_Portal_scrape.csv, Chopin,2450 W. Rice ,,5344080,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
390,0.5238095,1,647,CPS_Early_Childhood_Portal_scrape.csv, Mayo,249 E. 37Th ,,5351260,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
389,0.5238095,1,648,CPS_Early_Childhood_Portal_scrape.csv, Beethoven,25 W. 47Th St. ,,5351480,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
388,0.5238095,1,649,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Greenview,2507 N Greenview Ave ,,4721083,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
386,0.5238095,1,650,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Color For Tots,2550 E 73rd St ,,3638687,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
385,0.5238095,1,651,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Logan Square,2610 N Francisco Ave ,,2354073,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
384,0.5238095,1,652,CPS_Early_Childhood_Portal_scrape.csv, St. Augustine College - St. Augustine - Nayarit,2610 W 25th Pl ,,8783641,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
383,0.5238095,1,653,CPS_Early_Childhood_Portal_scrape.csv, St. Augustine College - St. Augustine - Nayarit,2610 W 25th Pl ,,8783641,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
382,0.5238095,1,654,CPS_Early_Childhood_Portal_scrape.csv, Von Humboldt,2620 W. Hirsch St. ,,5344480,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
381,0.5238095,1,655,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Teddy Bear 1 51st Street,2649 W 51st St ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
380,0.5238095,1,656,CPS_Early_Childhood_Portal_scrape.csv, Dodge,2651 W. Washington ,,5346640,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
379,0.5238095,1,657,CPS_Early_Childhood_Portal_scrape.csv, Gads Hill Center - Sinai Community/Ogden,2653 W Ogden Ave ,,5211196,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
378,0.5238095,1,658,CPS_Early_Childhood_Portal_scrape.csv, Gads Hill Center - Sinai Community/Ogden,2653 W Ogden Ave ,,5211196,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
377,0.5238095,1,659,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave ,,8473115,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
375,0.5238095,1,660,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave ,,8473115,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
374,0.5238095,1,661,CPS_Early_Childhood_Portal_scrape.csv, Williams,2710 S.Dearborn ,,5349245,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
373,0.5238095,1,662,CPS_Early_Childhood_Portal_scrape.csv, Lafayette,2714 W. Augusta Blvd. ,,5344326,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
372,0.5238095,1,663,CPS_Early_Childhood_Portal_scrape.csv, Easter Seals Society of Metropolitan Chicago - The Keeper's Inst.,2718 W 59th St ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
371,0.5238095,1,664,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Hegewisch,2725 E 130th ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
370,0.5238095,1,665,CPS_Early_Childhood_Portal_scrape.csv, Zapata,2728 S. Kostner ,,5341390,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
369,0.5238095,1,666,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Centro Infantil(Puerto Rican Comm),2739 W Division St ,,3428866,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
368,0.5238095,1,667,CPS_Early_Childhood_Portal_scrape.csv, Chalmers,2745 W. Roosevelt Rd. ,,5341720,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
367,0.5238095,1,668,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Whiz Kidz Learning Center,2814 W Marquette Rd ,,9252859,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
366,0.5238095,1,669,CPS_Early_Childhood_Portal_scrape.csv, Mary Crane League - Mary Crane - West,2820 N Leavitt St ,,3485528,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
364,0.5238095,1,670,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - Cozy Corner,2820 W North Ave ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
363,0.5238095,1,671,CPS_Early_Childhood_Portal_scrape.csv, Saucedo,2850 W. 24Th St. ,,5341770,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
362,0.5238095,1,672,CPS_Early_Childhood_Portal_scrape.csv, Cather,2908 W. Washington ,,5346780,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
361,0.5238095,1,673,CPS_Early_Childhood_Portal_scrape.csv, Lutheran Social Services of Illinois - Trinidad / LSSI,2921 W Division St ,,2789332,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
360,0.5238095,1,674,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Near South / Henry Booth,2929 S Wabash Ave ,,7910424,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
359,0.5238095,1,675,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center 2929,2929 W 19th St ,,5211600,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
358,0.5238095,1,676,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center 2929,2929 W 19th St ,,5211600,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
357,0.5238095,1,677,CPS_Early_Childhood_Portal_scrape.csv, Boys and Girls Clubs of Chicago - R.E. Woods,2950 W 25th St ,,8475172,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
356,0.5238095,1,678,CPS_Early_Childhood_Portal_scrape.csv, Boys and Girls Clubs of Chicago - R.E. Woods,2950 W 25th St ,,8475172,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
355,0.5238095,1,679,CPS_Early_Childhood_Portal_scrape.csv, Schneider,2957 N. Hoyne ,,5345510,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
353,0.5238095,1,680,CPS_Early_Childhood_Portal_scrape.csv, Mary Crane League - Mary Crane - East,2974 N Clybourn Ave ,,3485528,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
352,0.5238095,1,681,CPS_Early_Childhood_Portal_scrape.csv, Cockrell,30 E. 61St ,,5350798,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
351,0.5238095,1,682,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Chicago Lawn,3001 W 59th St ,,9251085,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
350,0.5238095,1,683,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Little Leaders of Tomorrow,301 N Mayfield Ave ,,3788302,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
349,0.5238095,1,684,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Shining Star,3012 E 92nd St ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
348,0.5238095,1,685,CPS_Early_Childhood_Portal_scrape.csv, Bethune,3030 W. Arthington ,,5346890,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
347,0.5238095,1,686,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Young Scholars Dev. Ins,3038 W 59th St ,,9181944,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
346,0.5238095,1,687,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - South Chicago YMCA,3039 E 91st St ,,7219100,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
345,0.5238095,1,688,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Rey Gonzalez Children & Family Center,3050 E 92nd St ,,7219311,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
344,0.5238095,1,689,CPS_Early_Childhood_Portal_scrape.csv, Beidler,3151 W. Walnut ,,5346811,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
342,0.5238095,1,690,CPS_Early_Childhood_Portal_scrape.csv, Bethel New Life - Lake and Pulaski,316 N Pulaski Rd ,,2653830,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
341,0.5238095,1,691,CPS_Early_Childhood_Portal_scrape.csv, Curtis,32 E. 115Th St. ,,5355050,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
340,0.5238095,1,692,CPS_Early_Childhood_Portal_scrape.csv, Metropolitan Family Services - Midway Children's Center (Chicago Lawn),3215 W 63rd St ,,8842350,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
339,0.5238095,1,693,CPS_Early_Childhood_Portal_scrape.csv, Linne,3221 N. Sacramento ,,5345262,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
338,0.5238095,1,694,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Centro Nuestro / CYC,3222 W Division Ave ,,4893157,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
337,0.5238095,1,695,CPS_Early_Childhood_Portal_scrape.csv, Metropolitan Family Services - North Children's Center,3249 N Central Ave ,,3713700,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
336,0.5238095,1,696,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christoper House - Logan Square,3255 W Altgeld St ,,2354073,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
335,0.5238095,1,697,CPS_Early_Childhood_Portal_scrape.csv, Chicago State University - Professional Playhouse,338 E 103rd ,,5680728,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
334,0.5238095,1,698,CPS_Early_Childhood_Portal_scrape.csv, Chicago State University - Professional Playhouse,338 E 103rd ,,5680728,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
333,0.5238095,1,699,CPS_Early_Childhood_Portal_scrape.csv, St. Augustine College - St. Augustine - Flamboyan,3401 W McLean Ave ,,2763423,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
330,0.5238095,1,700,CPS_Early_Childhood_Portal_scrape.csv, Easter Seals Society of Metropolitan Chicago - Fifth City,3411 W Fifth Ave ,,8268686,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
329,0.5238095,1,701,CPS_Early_Childhood_Portal_scrape.csv, Edgewater Community Council - A B C Center / CYC,3415 W 13th Pl ,,7625655,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
328,0.5238095,1,702,CPS_Early_Childhood_Portal_scrape.csv, Edgewater Community Council - A B C Center / CYC,3415 W 13th Pl ,,7625655,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
327,0.5238095,1,703,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Pathway,3418 W 79th St ,,7765439,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
326,0.5238095,1,704,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Rachel's Learning Center #1,3430 W Roosevelt Rd ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
325,0.5238095,1,705,CPS_Early_Childhood_Portal_scrape.csv, Stowe,3444 W. Wabansia ,,5344175,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
324,0.5238095,1,706,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - North Lawndale YMCA,3449 W Arthington St ,,6380773,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
323,0.5238095,1,707,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - North Lawndale YMCA,3449 W Arthington St ,,6380773,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
322,0.5238095,1,708,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Pathway To Learning,3460 W 79th St ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
321,0.5238095,1,709,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Teddy Bear 2 Columbus,3473 W Columbus ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
319,0.5238095,1,710,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Logan Square - First Lutheran YMCA,3500 W Fullerton Ave ,,8625960,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
318,0.5238095,1,711,CPS_Early_Childhood_Portal_scrape.csv, Lawndale,3500 W. Douglas ,,5341635,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
317,0.5238095,1,712,CPS_Early_Childhood_Portal_scrape.csv, McClellan,3527 S. Wallace ,,5351732,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
316,0.5238095,1,713,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Ida B. Wells Learning Center,3601 S Rhodes St ,,3733640,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
315,0.5238095,1,714,CPS_Early_Childhood_Portal_scrape.csv, Dvorak,3615 W. 16Th St. ,,5341690,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
314,0.5238095,1,715,CPS_Early_Childhood_Portal_scrape.csv, V.F. Thomas Early Childhood Center,3625 S. Hoyne Ave ,,5354088,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
313,0.5238095,1,716,CPS_Early_Childhood_Portal_scrape.csv, Easter Seals Society of Metropolitan Chicago - Near South Side,3630 S Wells Ave ,,5483614,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
312,0.5238095,1,717,CPS_Early_Childhood_Portal_scrape.csv, Monroe,3651 W. Schubert ,,5344155,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
311,0.5238095,1,718,CPS_Early_Childhood_Portal_scrape.csv, Firman Community Services - Firman House West,37 W 47th St ,,3733400,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
310,0.5238095,1,719,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center- Ogden 3701,3701 W Ogden Ave ,,5228400,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
308,0.5238095,1,720,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center- Ogden 3701,3701 W Ogden Ave ,,5228400,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
307,0.5238095,1,721,CPS_Early_Childhood_Portal_scrape.csv, Gary,3740 W. 31St St. ,,5341455,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
306,0.5238095,1,722,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - ABC Day Care,3800 N Austin Ave ,,6859033,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
305,0.5238095,1,723,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - McKinley - St. Thomas,3801 S Wabash Ave ,,2850617,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
304,0.5238095,1,724,CPS_Early_Childhood_Portal_scrape.csv, Peck,3826 W. 58Th ,,5352450,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
303,0.5238095,1,725,CPS_Early_Childhood_Portal_scrape.csv, Hurley,3849 W. 69Th St ,,5352068,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
302,0.5238095,1,726,CPS_Early_Childhood_Portal_scrape.csv, Easter Seals Society of Metropolitan Chicago - Little Giants,3863 W Harrison St ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
301,0.5238095,1,727,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
300,0.5238095,1,728,CPS_Early_Childhood_Portal_scrape.csv, Easter Seals Society of Metropolitan Chicago - It Takes a Village,4000 W Division St ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
299,0.5238095,1,729,CPS_Early_Childhood_Portal_scrape.csv," Ward, Laura",410 N. Monticello ,,5346440,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
297,0.5238095,1,730,CPS_Early_Childhood_Portal_scrape.csv, Fuller,4214 S. St Lawrence ,,5351687,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
296,0.5238095,1,731,CPS_Early_Childhood_Portal_scrape.csv, Mason,4217 W. 18Th St. ,,5341530,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
295,0.5238095,1,732,CPS_Early_Childhood_Portal_scrape.csv, Mason,4217 W. 18Th St. ,,5341530,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
294,0.5238095,1,733,CPS_Early_Childhood_Portal_scrape.csv, Bateman,4220 N. Richmond ,,5345055,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,
293,0.5238095,1,734,CPS_Early_Childhood_Portal_scrape.csv, Robinson,4225 S. Lake Park ,,5351777,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
292,0.5238095,1,735,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army - New Hope / Salvation Army,4255 W Division St ,,7224908,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
291,0.5238095,1,736,CPS_Early_Childhood_Portal_scrape.csv, Goldblatt,4257 W. Adams ,,5346860,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
290,0.5238095,1,737,CPS_Early_Childhood_Portal_scrape.csv, Korean American Community Services - Korean American Community Services,4300 N California Ave ,,5838281,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
289,0.5238095,1,738,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Effie Ellis,4301 S Cottage Grove Ave ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,
